composer,title,npy_file_path,file_size,length_in_measures,sample_rate,use
Beethoven,Piano Sonata n22,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n22.npy,573,367,,
Beethoven,Piano Sonata n18 ''The Hunt'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n18 ''The Hunt''.npy,1289,825,,
Beethoven,Piano Sonata n15 ''Pastoral'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n15 ''Pastoral''.npy,1557,997,,
Beethoven,Piano Sonata n05,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n05.npy,1059,678,,t
Beethoven,Piano Sonata n27,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n27.npy,847,542,,
Beethoven,Piano Sonata n23 op57 3mov ''Apassionata'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n23 op57 3mov ''Apassionata''.npy,889,569,,
Beethoven,Piano Sonata n06,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n06.npy,979,627,,
Beethoven,Piano Sonata n12 op26,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n12 op26.npy,1062,680,,
Beethoven,Piano Sonata n16,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n16.npy,1331,852,,
Beethoven,Piano Sonata n04,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n04.npy,1479,947,,
Beethoven,Piano Sonata n29 Op106 ''Hammerklavier'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n29 Op106 ''Hammerklavier''.npy,2053,1314,,
Beethoven,Piano Sonata n08 op13 1mov ''Pathetique'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n08 op13 1mov ''Pathetique''.npy,678,434,,
Beethoven,Piano Sonata n14 op27 3mov ''Moonlight'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n14 op27 3mov ''Moonlight''.npy,417,267,,
Beethoven,Piano Sonata n19,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n19.npy,436,279,,
Beethoven,Piano Sonata n30,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n30.npy,820,525,,
Beethoven,Piano Sonata n14 op27 2mov ''Moonlight'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n14 op27 2mov ''Moonlight''.npy,220,141,,
Beethoven,Piano Sonata n08 op13 3mov ''Pathetique'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n08 op13 3mov ''Pathetique''.npy,334,214,,
Beethoven,Piano Sonata n01,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n01.npy,859,550,,t
Beethoven,Piano Sonata n10,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n10.npy,1017,651,,
Beethoven,Piano Sonata n21 1mov ''Waldstein'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n21 1mov ''Waldstein''.npy,606,388,,
Beethoven,Piano Sonata n23 op57 1mov ''Apassionata'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n23 op57 1mov ''Apassionata''.npy,411,263,,
Beethoven,Piano Sonata n31 op110,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n31 op110.npy,893,572,,
Beethoven,Piano Sonata n23 op57 2mov ''Apassionata'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n23 op57 2mov ''Apassionata''.npy,226,145,,v
Beethoven,Piano Sonata n25,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n25.npy,581,372,,
Beethoven,Piano Sonata n13,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n13.npy,1004,643,,
Beethoven,Piano Sonata n28,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n28.npy,993,636,,
Beethoven,Piano Sonata n10 1mov,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n10 1mov.npy,412,264,,
Beethoven,Piano Sonata n24,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n24.npy,518,332,,
Beethoven,Piano Sonata n17 ''Tempestat'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n17 ''Tempestat''.npy,1148,735,,
Beethoven,Piano Sonata n07,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n07.npy,897,574,,
Beethoven,Piano sonata n32 op111,Dataset/classifier/Beethoven/Piano Sonatas/Piano sonata n32 op111.npy,722,462,,
Beethoven,Piano Sonata n11,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n11.npy,1048,671,,
Beethoven,Piano Sonata n20,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n20.npy,381,244,,
Beethoven,Piano Sonata n21 2mov ''Waldstein'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n21 2mov ''Waldstein''.npy,43,28,,
Beethoven,Piano Sonata n08 op13 2mov ''Pathetique'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n08 op13 2mov ''Pathetique''.npy,118,76,,
Beethoven,Piano Sonata n09,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n09.npy,775,496,,
Beethoven,Piano Sonata n02,Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n02.npy,1162,744,,
Beethoven,Piano Sonata n14 op27  ''Moonlight'',Dataset/classifier/Beethoven/Piano Sonatas/Piano Sonata n14 op27  ''Moonlight''.npy,747,478,,
Beethoven,Symphony n3 1mov ''Eroica'',Dataset/classifier/Beethoven/Symphonies/Symphony n3 1mov ''Eroica''.npy,1315,842,,
Beethoven,Symphony op125 n9 1mov ''Choral'',Dataset/classifier/Beethoven/Symphonies/Symphony op125 n9 1mov ''Choral''.npy,872,558,,
Beethoven,Symphony n2 op36 3mov,Dataset/classifier/Beethoven/Symphonies/Symphony n2 op36 3mov.npy,564,361,,
Beethoven,Symphony n1 4mov,Dataset/classifier/Beethoven/Symphonies/Symphony n1 4mov.npy,615,394,,
Beethoven,Symphony op125 n9 4mov ''Choral'',Dataset/classifier/Beethoven/Symphonies/Symphony op125 n9 4mov ''Choral''.npy,1472,942,,t
Beethoven,Symphony n2 op36 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony n2 op36 1mov.npy,720,461,,
Beethoven,Symphony n7 3mov,Dataset/classifier/Beethoven/Symphonies/Symphony n7 3mov.npy,1386,887,,
Beethoven,Symphony n7 2mov,Dataset/classifier/Beethoven/Symphonies/Symphony n7 2mov.npy,437,280,,
Beethoven,Symphony op68 n6 2mov ''Pastorale'',Dataset/classifier/Beethoven/Symphonies/Symphony op68 n6 2mov ''Pastorale''.npy,218,140,,
Beethoven,Symphony op125 n9 3mov ''Choral'',Dataset/classifier/Beethoven/Symphonies/Symphony op125 n9 3mov ''Choral''.npy,247,158,,
Beethoven,Symphony n3 2mov ''Eroica'',Dataset/classifier/Beethoven/Symphonies/Symphony n3 2mov ''Eroica''.npy,390,250,,
Beethoven,Symphony n1 3mov,Dataset/classifier/Beethoven/Symphonies/Symphony n1 3mov.npy,567,363,,
Beethoven,Symphony n2 op36 2mov,Dataset/classifier/Beethoven/Symphonies/Symphony n2 op36 2mov.npy,432,277,,
Beethoven,Symphony op68 n6 1mov ''Pastorale'',Dataset/classifier/Beethoven/Symphonies/Symphony op68 n6 1mov ''Pastorale''.npy,1017,651,,
Beethoven,Symphony n2 op36 4mov,Dataset/classifier/Beethoven/Symphonies/Symphony n2 op36 4mov.npy,692,443,,
Beethoven,Symphony n4 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony n4 1mov.npy,1028,658,,
Beethoven,Symphony op68 n6 3mov ''Pastorale'',Dataset/classifier/Beethoven/Symphonies/Symphony op68 n6 3mov ''Pastorale''.npy,1386,887,,
Beethoven,Symphony n5 op67 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony n5 op67 1mov.npy,943,604,,t
Beethoven,Symphony n7 4mov,Dataset/classifier/Beethoven/Symphonies/Symphony n7 4mov.npy,1009,646,,
Beethoven,Symphony n7 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony n7 1mov.npy,879,563,,
Beethoven,Symphony op125 n9 2mov ''Choral'',Dataset/classifier/Beethoven/Symphonies/Symphony op125 n9 2mov ''Choral''.npy,651,417,,
Beethoven,Symphony op93 n8 3mov ,Dataset/classifier/Beethoven/Symphonies/Symphony op93 n8 3mov .npy,275,176,,v
Beethoven,Symphony n3 3mov ''Eroica'',Dataset/classifier/Beethoven/Symphonies/Symphony n3 3mov ''Eroica''.npy,1000,640,,
Beethoven,Symphony op93 n8 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony op93 n8 1mov.npy,745,477,,
Beethoven,Symphony n4 2mov,Dataset/classifier/Beethoven/Symphonies/Symphony n4 2mov.npy,498,319,,
Beethoven,Symphony n1 1mov,Dataset/classifier/Beethoven/Symphonies/Symphony n1 1mov.npy,617,395,,
Beethoven,Symphony n4 3mov,Dataset/classifier/Beethoven/Symphonies/Symphony n4 3mov.npy,764,489,,
Beethoven,Symphony n1 2mov,Dataset/classifier/Beethoven/Symphonies/Symphony n1 2mov.npy,406,260,,
Beethoven,Symphony n3 4mov ''Eroica'',Dataset/classifier/Beethoven/Symphonies/Symphony n3 4mov ''Eroica''.npy,789,505,,
Beethoven,Symphony op93 n8 2mov ,Dataset/classifier/Beethoven/Symphonies/Symphony op93 n8 2mov .npy,128,82,,
Beethoven,Symphony n4 4mov,Dataset/classifier/Beethoven/Symphonies/Symphony n4 4mov.npy,748,479,,
Beethoven,Symphony n5 op67 3-4mov,Dataset/classifier/Beethoven/Symphonies/Symphony n5 op67 3-4mov.npy,1318,844,,
Beethoven,Symphony op93 n8 4mov,Dataset/classifier/Beethoven/Symphonies/Symphony op93 n8 4mov.npy,787,504,,
Beethoven,Symphony op68 n6 ''Pastorale'',Dataset/classifier/Beethoven/Symphonies/Symphony op68 n6 ''Pastorale''.npy,2203,1410,,
Brahms,Symphony n3 op90 2mov,Dataset/classifier/Brahms/Symphony n3 op90 2mov.npy,211,135,,t
Brahms,Waltz No.15,Dataset/classifier/Brahms/Waltz No.15.npy,68,44,,
Brahms,Concerto for Piano n1 op15 2mov,Dataset/classifier/Brahms/Concerto for Piano n1 op15 2mov.npy,167,107,,t
Brahms,Waltz No.13,Dataset/classifier/Brahms/Waltz No.13.npy,51,33,,
Brahms,Allegro Appassionate Op.43,Dataset/classifier/Brahms/Allegro Appassionate Op.43.npy,336,215,,
Brahms,Overture Tragic op81,Dataset/classifier/Brahms/Overture Tragic op81.npy,673,431,,t
Brahms,Piano Sonata n1 op1 1mov,Dataset/classifier/Brahms/Piano Sonata n1 op1 1mov.npy,561,359,,
Brahms,Concerto for Piano n1 op15 1mov,Dataset/classifier/Brahms/Concerto for Piano n1 op15 1mov.npy,757,485,,
Brahms,Piano Sonata n2,Dataset/classifier/Brahms/Piano Sonata n2.npy,1223,783,,t
Brahms,Waltz No.14,Dataset/classifier/Brahms/Waltz No.14.npy,114,73,,
Brahms,Symphony n3 op90 1mov,Dataset/classifier/Brahms/Symphony n3 op90 1mov.npy,465,298,,
Brahms,Hungarian Dance No.5,Dataset/classifier/Brahms/Hungarian Dance No.5.npy,197,126,,v
Brahms,Von Ewiger Liebe,Dataset/classifier/Brahms/Von Ewiger Liebe.npy,189,121,,
Brahms,Symphony n4 op98 1mov,Dataset/classifier/Brahms/Symphony n4 op98 1mov.npy,693,444,,t
Brahms,Rhapsody in G Major (183),Dataset/classifier/Brahms/Rhapsody in G Major (183).npy,226,145,,
Brahms,Waltz No.4,Dataset/classifier/Brahms/Waltz No.4.npy,82,53,,t
Brahms,5 Poems op19 n1,Dataset/classifier/Brahms/5 Poems op19 n1.npy,78,50,,
Brahms,Piano Sonata n1 op1,Dataset/classifier/Brahms/Piano Sonata n1 op1.npy,767,491,,
Brahms,Symphony n2 op73 3mov,Dataset/classifier/Brahms/Symphony n2 op73 3mov.npy,376,241,,
Brahms,Fantasie op116 n2,Dataset/classifier/Brahms/Fantasie op116 n2.npy,134,86,,v
Brahms,Sonata 2 pianos n34b 4mov,Dataset/classifier/Brahms/Sonata 2 pianos n34b 4mov.npy,770,493,,
Brahms,8 Songs and Romances op14 n8,Dataset/classifier/Brahms/8 Songs and Romances op14 n8.npy,40,26,,
Brahms,Waltz No.15b,Dataset/classifier/Brahms/Waltz No.15b.npy,70,45,,t
Brahms,"Ballade Op.10, No.1","Dataset/classifier/Brahms/Ballade Op.10, No.1.npy",187,120,,
Brahms,"Ballade in G Minor Op.118, No.3","Dataset/classifier/Brahms/Ballade in G Minor Op.118, No.3.npy",175,112,,t
Brahms,Waltz No.3,Dataset/classifier/Brahms/Waltz No.3.npy,51,33,,
Brahms,Symphony n2 op73 4mov,Dataset/classifier/Brahms/Symphony n2 op73 4mov.npy,673,431,,t
Brahms,Sonata 2 pianos n34b 1mov,Dataset/classifier/Brahms/Sonata 2 pianos n34b 1mov.npy,465,298,,t
Brahms,5 Songs op107 n5,Dataset/classifier/Brahms/5 Songs op107 n5.npy,90,58,,
Brahms,3 Piano Intermezzos op117,Dataset/classifier/Brahms/3 Piano Intermezzos op117.npy,411,263,,t
Brahms,Symphony n3 op90 3mov,Dataset/classifier/Brahms/Symphony n3 op90 3mov.npy,256,164,,t
Brahms,Klavierstucke op76,Dataset/classifier/Brahms/Klavierstucke op76.npy,961,615,,
Brahms,Overture Academic Festival op80,Dataset/classifier/Brahms/Overture Academic Festival op80.npy,629,403,,t
Brahms,Piano Sonata n1 op1 3mov,Dataset/classifier/Brahms/Piano Sonata n1 op1 3mov.npy,481,308,,
Brahms,Waltz No.5,Dataset/classifier/Brahms/Waltz No.5.npy,72,46,,
Brahms,Klavierstucke op118,Dataset/classifier/Brahms/Klavierstucke op118.npy,886,567,,t
Brahms,Rhapsodie n4 op119,Dataset/classifier/Brahms/Rhapsodie n4 op119.npy,409,262,,t
Brahms,6 Songs op7 n3,Dataset/classifier/Brahms/6 Songs op7 n3.npy,68,44,,
Brahms,Waltz No.1,Dataset/classifier/Brahms/Waltz No.1.npy,76,49,,t
Brahms,Piano Sonata n3,Dataset/classifier/Brahms/Piano Sonata n3.npy,923,591,,v
Brahms,Waltz No.10,Dataset/classifier/Brahms/Waltz No.10.npy,50,32,,t
Brahms,Symphony n2 op73 1mov,Dataset/classifier/Brahms/Symphony n2 op73 1mov.npy,1107,709,,t
Brahms,Choral Rosentsprungen,Dataset/classifier/Brahms/Choral Rosentsprungen.npy,34,22,,t
Brahms,Waltz No.9,Dataset/classifier/Brahms/Waltz No.9.npy,151,97,,v
Brahms,Symphony n3 op90 4mov,Dataset/classifier/Brahms/Symphony n3 op90 4mov.npy,486,311,,
Brahms,Piano Concerto op83 n2 1mov,Dataset/classifier/Brahms/Piano Concerto op83 n2 1mov.npy,587,376,,t
Brahms,Waltz No.10b,Dataset/classifier/Brahms/Waltz No.10b.npy,51,33,,t
Brahms,Sonata 2 pianos n34b 3mov,Dataset/classifier/Brahms/Sonata 2 pianos n34b 3mov.npy,711,455,,
Brahms,Hungarian Dance No.3,Dataset/classifier/Brahms/Hungarian Dance No.3.npy,132,85,,t
Brahms,Waltz No.8,Dataset/classifier/Brahms/Waltz No.8.npy,97,62,,
Brahms,Symphony n2 op73 2mov,Dataset/classifier/Brahms/Symphony n2 op73 2mov.npy,164,105,,t
Brahms,Sonata 2 pianos n34b 2mov,Dataset/classifier/Brahms/Sonata 2 pianos n34b 2mov.npy,200,128,,t
Brahms,Waltz No.6,Dataset/classifier/Brahms/Waltz No.6.npy,109,70,,v
Brahms,6 Songs op3 n1,Dataset/classifier/Brahms/6 Songs op3 n1.npy,54,35,,v
Brahms,Praelude & Fugue No.2,Dataset/classifier/Brahms/Praelude & Fugue No.2.npy,192,123,,t
Brahms,Fantasie op116 n6,Dataset/classifier/Brahms/Fantasie op116 n6.npy,101,65,,
Brahms,Concerto for Piano n1 op15 3mov,Dataset/classifier/Brahms/Concerto for Piano n1 op15 3mov.npy,839,537,,t
Brahms,Violin Sonata op78 n1 1mov,Dataset/classifier/Brahms/Violin Sonata op78 n1 1mov.npy,378,242,,
Brahms,Waltz No.2,Dataset/classifier/Brahms/Waltz No.2.npy,76,49,,
Haendel,Organ Concerto op7 n7 1mov,Dataset/classifier/Haendel/Organ Concerto op7 n7 1mov.npy,40,26,,
Haendel,Organ Concerto op7 n7 2mov,Dataset/classifier/Haendel/Organ Concerto op7 n7 2mov.npy,156,100,,
Haendel,Hwv063 Judas Maccabeus 03 Duet,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 03 Duet.npy,131,84,,
Haendel,Water Music 5mov Andante,Dataset/classifier/Haendel/Water Music 5mov Andante.npy,47,30,,t
Haendel,Harpsichord Suite Hwv434 2-3-4-5-6movs,Dataset/classifier/Haendel/Harpsichord Suite Hwv434 2-3-4-5-6movs.npy,81,52,,
Haendel,Hwv006 Agrippina Overture,Dataset/classifier/Haendel/Hwv006 Agrippina Overture.npy,103,66,,
Haendel,Water Music Suite n3 Hwv350 4mov,Dataset/classifier/Haendel/Water Music Suite n3 Hwv350 4mov.npy,78,50,,t
Haendel,Hwv063 Judas Maccabeus 07 Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 07 Chorus.npy,111,71,,
Haendel,Harpsichord Suite n1 Hwv426 2mov,Dataset/classifier/Haendel/Harpsichord Suite n1 Hwv426 2mov.npy,70,45,,
Haendel,Harpsichord Suite n3 Hwv428 4mov,Dataset/classifier/Haendel/Harpsichord Suite n3 Hwv428 4mov.npy,120,77,,
Haendel,Recorder Sonata,Dataset/classifier/Haendel/Recorder Sonata.npy,239,153,,
Haendel,Organ Concerto op7 n7 5mov,Dataset/classifier/Haendel/Organ Concerto op7 n7 5mov.npy,148,95,,
Haendel,Allemande,Dataset/classifier/Haendel/Allemande.npy,51,33,,t
Haendel,Harpsichord Suite n2 in F Hwv427 3mov,Dataset/classifier/Haendel/Harpsichord Suite n2 in F Hwv427 3mov.npy,32,21,,
Haendel,Harpsichord Suite n2 in F Hwv427 1mov,Dataset/classifier/Haendel/Harpsichord Suite n2 in F Hwv427 1mov.npy,23,15,,
Haendel,Concerto Grosso op n8 1-2mov,Dataset/classifier/Haendel/Concerto Grosso op n8 1-2mov.npy,103,66,,t
Haendel,Harpsichord Suite in G Hwv432 6mov,Dataset/classifier/Haendel/Harpsichord Suite in G Hwv432 6mov.npy,200,128,,
Haendel,Water Music Suite n2 Hwv349 5mov,Dataset/classifier/Haendel/Water Music Suite n2 Hwv349 5mov.npy,114,73,,
Haendel,Hwv483 Capriccio,Dataset/classifier/Haendel/Hwv483 Capriccio.npy,59,38,,t
Haendel,Royal Fireworks Suite 4mov La rejouissance,Dataset/classifier/Haendel/Royal Fireworks Suite 4mov La rejouissance.npy,57,37,,
Haendel,Hwv063 Judas Maccabeus 18 Duet,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 18 Duet.npy,50,32,,
Haendel,Royal Fireworks Suite 6mov Menuet 1y2,Dataset/classifier/Haendel/Royal Fireworks Suite 6mov Menuet 1y2.npy,103,66,,
Haendel,Harpsichord Suite n3 Hwv428 2mov,Dataset/classifier/Haendel/Harpsichord Suite n3 Hwv428 2mov.npy,75,48,,t
Haendel,Harpsichord Suite n3 Hwv428 6mov,Dataset/classifier/Haendel/Harpsichord Suite n3 Hwv428 6mov.npy,475,304,,
Haendel,Hwv063 Judas Maccabeus 04 Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 04 Chorus.npy,45,29,,t
Haendel,Hwv063 Judas Maccabeus 58 Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 58 Chorus.npy,103,66,,
Haendel,Trio Sonata 2-3movs,Dataset/classifier/Haendel/Trio Sonata 2-3movs.npy,90,58,,t
Haendel,Concerto Grosso op n8 4mov,Dataset/classifier/Haendel/Concerto Grosso op n8 4mov.npy,125,80,,
Haendel,Hwv258 Coronation Anthem n1 ''Zadok the Priest'',Dataset/classifier/Haendel/Hwv258 Coronation Anthem n1 ''Zadok the Priest''.npy,190,122,,
Haendel,Samson 57 1mov Overture,Dataset/classifier/Haendel/Samson 57 1mov Overture.npy,181,116,,t
Haendel,Harpsichord Suite Emin Jigg,Dataset/classifier/Haendel/Harpsichord Suite Emin Jigg.npy,95,61,,
Haendel,Hwv063 Judas Maccabeus 30-31 Duet & Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 30-31 Duet & Chorus.npy,342,219,,
Haendel,Water Music Suite n2 Hwv349 1mov,Dataset/classifier/Haendel/Water Music Suite n2 Hwv349 1mov.npy,79,51,,t
Haendel,Water Music 01 Overture,Dataset/classifier/Haendel/Water Music 01 Overture.npy,211,135,,
Haendel,Hwv063 Judas Maccabeus 56 Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 56 Chorus.npy,151,97,,t
Haendel,Water Music Allegro 2,Dataset/classifier/Haendel/Water Music Allegro 2.npy,204,131,,
Haendel,Orchestral Sarabande from Suite Dmin,Dataset/classifier/Haendel/Orchestral Sarabande from Suite Dmin.npy,200,128,,t
Haendel,Water Music Suite n3 Hwv350 3mov,Dataset/classifier/Haendel/Water Music Suite n3 Hwv350 3mov.npy,126,81,,t
Haendel,Harpsichord Suite in G Hwv432 1mov,Dataset/classifier/Haendel/Harpsichord Suite in G Hwv432 1mov.npy,189,121,,t
Haendel,Harpsichord Suite n3 Hwv428 1mov,Dataset/classifier/Haendel/Harpsichord Suite n3 Hwv428 1mov.npy,104,67,,
Haendel,Harpsichord Suite n1 Hwv426 4mov,Dataset/classifier/Haendel/Harpsichord Suite n1 Hwv426 4mov.npy,142,91,,t
Haendel,Hwv265 The King Shall Rejoice ''Dettington Anthem'',Dataset/classifier/Haendel/Hwv265 The King Shall Rejoice ''Dettington Anthem''.npy,72,46,,
Haendel,Hwv063 Judas Maccabeus 38-39 Aria & Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 38-39 Aria & Chorus.npy,212,136,,
Haendel,Hwv063 Judas Maccabeus 60 Aria,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 60 Aria.npy,84,54,,v
Haendel,Harpsichord Suite in D Hwv437 2mov,Dataset/classifier/Haendel/Harpsichord Suite in D Hwv437 2mov.npy,132,85,,
Haendel,Courante 2 Minuets,Dataset/classifier/Haendel/Courante 2 Minuets.npy,431,276,,t
Haendel,Water Music Bourree 2,Dataset/classifier/Haendel/Water Music Bourree 2.npy,70,45,,t
Haendel,Organ Concerto op7 n7 4mov,Dataset/classifier/Haendel/Organ Concerto op7 n7 4mov.npy,70,45,,t
Haendel,Hwv063 Judas Maccabeus 15 Aria,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 15 Aria.npy,128,82,,
Haendel,Harpsichord Suite in D Hwv437 3mov,Dataset/classifier/Haendel/Harpsichord Suite in D Hwv437 3mov.npy,125,80,,t
Haendel,Harpsichord Suite n2 in F Hwv427 2mov,Dataset/classifier/Haendel/Harpsichord Suite n2 in F Hwv427 2mov.npy,107,69,,t
Haendel,Harpsichord Suite in G Hwv432 4-5movs,Dataset/classifier/Haendel/Harpsichord Suite in G Hwv432 4-5movs.npy,243,156,,
Haendel,Organ Concerto op7 n2,Dataset/classifier/Haendel/Organ Concerto op7 n2.npy,601,385,,t
Haendel,Organ Concerto op4 n4 2mov,Dataset/classifier/Haendel/Organ Concerto op4 n4 2mov.npy,89,57,,
Haendel,Hwv262 The Wedding Anthem for Princess Anne,Dataset/classifier/Haendel/Hwv262 The Wedding Anthem for Princess Anne.npy,123,79,,t
Haendel,Harpsichord Suite Hwv471 Air,Dataset/classifier/Haendel/Harpsichord Suite Hwv471 Air.npy,87,56,,t
Haendel,Water Music 3mov Hornpipe,Dataset/classifier/Haendel/Water Music 3mov Hornpipe.npy,68,44,,
Haendel,Water Music 4mov Bouree,Dataset/classifier/Haendel/Water Music 4mov Bouree.npy,50,32,,
Haendel,Water Music 2mov Air,Dataset/classifier/Haendel/Water Music 2mov Air.npy,154,99,,t
Haendel,Hwv063 Judas Maccabeus 06 Aria,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 06 Aria.npy,42,27,,
Haendel,Hwv063 Judas Maccabeus 09-10 Aria & Chorus,Dataset/classifier/Haendel/Hwv063 Judas Maccabeus 09-10 Aria & Chorus.npy,209,134,,t
Haendel,Harpsichord Suite n3 Hwv428 3mov,Dataset/classifier/Haendel/Harpsichord Suite n3 Hwv428 3mov.npy,86,55,,
Haendel,Organ Concerto op4 n4 3mov,Dataset/classifier/Haendel/Organ Concerto op4 n4 3mov.npy,179,115,,t
Haendel,Harpsichord Suite n4 Hwv429 Jigg,Dataset/classifier/Haendel/Harpsichord Suite n4 Hwv429 Jigg.npy,73,47,,t
Haendel,Organ Concerto op7 n1,Dataset/classifier/Haendel/Organ Concerto op7 n1.npy,554,355,,v
Haendel,Water Music 6mov Alla Hornpipe,Dataset/classifier/Haendel/Water Music 6mov Alla Hornpipe.npy,176,113,,
Haendel,Hwv435 Chaconne 21 Variations,Dataset/classifier/Haendel/Hwv435 Chaconne 21 Variations.npy,351,225,,t
Haendel,Organ Concerto op7 n7 3mov,Dataset/classifier/Haendel/Organ Concerto op7 n7 3mov.npy,67,43,,
Haendel,Concerto Grosso op n8 3mov,Dataset/classifier/Haendel/Concerto Grosso op n8 3mov.npy,67,43,,v
